organization_group_id,organization_group_name,petitioner_company_id,petitioner_company_name,petitioner_company_of_primary_beneficiary,beneficiary_id,fn_case_id,beneficiary_type,beneficiary_record_opened_date,beneficiary_status,beneficiary_record_retired_date,beneficiary_last_name,beneficiary_first_name,beneficiary_full_name,primary_beneficiary_id,primary_beneficiary_last_name,primary_beneficiary_first_name,relation,gender,date_of_birth,country_of_birth,country_of_citizenship,alien_number,date_of_last_entry_into_the_us,i94_number,i94_status,i94_valid_from,i94_exp_date,current_status,current_status_exp_date,i797_valid_from,i797_exp_date,final_niv_hl_status_valid_from,final_niv_maxout_date,i129s_exp_date,ped_petition_end_date,ead_type,ead_exp_date,ap_exp_date,ds2019_valid_from,ds2019_exp_date,re_entry_permit_exp_date,green_card_exp_date,passport_number,passport_issuing_country,passport_valid_from,passport_exp_date,visa_type,visa_issue_date,visa_exp_date,visa_priority_green_card_method,primary_visa_priority_date,primary_visa_priority_category,primary_visa_country_of_chargeability,visa_priority_note,track_filed,green_card_method,employee_id,work_email_id,current_employer,management_info_employee_id,management_info_department,management_info_dept_group,management_info_dept_number,business_unit_code,hr_info_client_billing_code,job_title,job_location_street,job_location_city,job_location_state,hire_date,management_info_manager,management_info_manager_email,management_info_second_level_manager,management_info_second_level_manager_email,management_info_partner_name,management_info_partner_email,management_info_cost_center,management_info_cost_center_number,management_info_client_billing_code,management_info_business_unit_code,management_info_job_title,management_info_job_status,management_info_job_code,management_info_job_start_date,management_info_job_end_date,management_info_work_address,management_info_job_location_city,management_info_job_location_state
,,625523852,Dependent,"Charter Communications, Inc.",627167733,425247,Dependent,3/13/2020,Active,0100-01-01,LN 2052,FN 2052,"LN 2052, FN 2052",627166716,,,Spouse,F,8/14/1983,India,India,,1/12/2020,123456789A1,H-4,1/12/2020,4/9/2023,H-4,4/9/2023,0100-01-01,4/9/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,Based on H-4,7/15/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,India,0100-01-01,1/1/2027,,4/26/2018,8/17/2020,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
,,625523852,Dependent,"Charter Communications, Inc.",627167776,425250,Dependent,3/13/2020,Active,0100-01-01,LN 2053,FN 2053,"LN 2053, FN 2053",627166713,,,Spouse,F,8/15/1983,India,India,,9/17/2021,123456789A1,H-4,9/17/2021,3/26/2023,H-4,3/26/2023,0100-01-01,3/26/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,India,0100-01-01,1/1/2027,,8/31/2017,7/14/2018,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627170213,425307,Primary,3/18/2020,Active,0100-01-01,LN 2060,FN 2060,"LN 2060, FN 2060",,,,,M,8/22/1983,India,India,123456789,10/31/2021,123456789A1,H-1B,10/31/2021,9/28/2025,H-1B,9/28/2025,0100-01-01,9/28/2025,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01, ,India,0100-01-01,1/1/2027,,12/28/2020,9/28/2022,AOS,8/3/2021,Emp: 3rd,India,Charter I-140,Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,5/22/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,5/22/2020,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627170217,425309,Primary,3/18/2020,Active,0100-01-01,LN 2062,FN 2062,"LN 2062, FN 2062",,,,,M,8/24/1983,India,India,,12/5/2021,123456789A1,H-1B,12/5/2021,1/29/2023,H-1B,4/20/2023,0100-01-01,4/20/2023,0100-01-01,11/17/2025,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,0100-01-01,1/1/2027,,,,AOS,0100-01-01,,India,,No Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,7/27/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,7/27/2020,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627170218,425310,Primary,3/18/2020,Active,0100-01-01,LN 2063,FN 2063,"LN 2063, FN 2063",,,,,M,8/25/1983,India,India,,1/13/2017,123456789A1,H-1B,1/13/2017,4/20/2023,H-1B,4/20/2023,0100-01-01,4/20/2023,0100-01-01,9/30/2025,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01, ,India,0100-01-01,1/1/2027,,0100-01-01,0100-01-01,AOS,0100-01-01,,India,,No Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,6/15/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,6/15/2020,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627170220,425312,Primary,3/18/2020,Active,0100-01-01,LN 2065,FN 2065,"LN 2065, FN 2065",,,,,F,8/27/1983,India,India,,12/14/2019,123456789A1,H-4,12/14/2019,1/9/2023,H-4,1/9/2023,0100-01-01,1/9/2023,0100-01-01,1/9/2023,0100-01-01,0100-01-01,Based on H-4,1/9/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,India,0100-01-01,1/1/2027,H-1B,9/4/2019,8/28/2021,AOS,7/28/2021,Emp: 3rd,India,Current ER [4.7.22 KAP],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,,,5/28/2020,John Doe,manager@test.com,John Doe,,,,,,,Cable Ops,Test Title 1,,,5/28/2020,0100-01-01,"100 Test Drive, Atlanta, GA 30303",,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627170692,425317,Primary,3/19/2020,Active,0100-01-01,LN 2066,FN 2066,"LN 2066, FN 2066",,,,,M,8/28/1983,India,India,123456789,1/28/2016,123456789A1,H-1B,1/28/2016,4/23/2023,H-1B,4/23/2023,0100-01-01,4/23/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,NA,India,0100-01-01,1/1/2027,,9/15/2015,4/29/2017,AOS,9/6/2018,Emp: 2nd,India,I-140 w/prior ER [10.21.21 KAP],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,8/3/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,8/3/2020,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627171628,425336,Primary,3/23/2020,Active,0100-01-01,LN 2070,FN 2070,"LN 2070, FN 2070",,,,,M,9/1/1983,India,India,123456789,2/10/2018,123456789A1,H-1B,2/10/2018,7/24/2025,H-1B,7/24/2025,0100-01-01,7/24/2025,2/8/2015,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,1/30/2018,8/18/2020,AOS,1/23/2019,Emp: 2nd,India,I-140 w/prior ER [10.13.21 KAP],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,Atlanta,GA,7/27/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,7/27/2020,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
,,625523852,Dependent,"Charter Communications, Inc.",627172066,425307,Dependent,3/24/2020,Active,0100-01-01,LN 2075,FN 2075,"LN 2075, FN 2075",627170213,,,Spouse,F,9/6/1983,India,India,,9/18/2022,123456789A1,H-4,9/18/2022,9/28/2022,H-4,9/28/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,9/14/2021,9/28/2022,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
,,625523852,Dependent,"Charter Communications, Inc.",627172073,425307,Dependent,3/24/2020,Active,0100-01-01,LN 2077,FN 2077,"LN 2077, FN 2077",627170213,,,Child,F,9/8/1983,India,India,,10/31/2021,123456789A1,,11/8/2015,9/28/2022,H-4,9/28/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,1/1/2027,,9/13/2021,9/28/2022,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
,,625523852,Dependent,"Charter Communications, Inc.",627172151,421925,Dependent,3/24/2020,Active,0100-01-01,LN 2078,FN 2078,"LN 2078, FN 2078",626623427,,,Spouse,F,9/9/1983,India,India,,8/2/2022,123456789A1,H-4,8/2/2022,11/30/2024,H-4,11/30/2024,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,6/17/2022,11/30/2024,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
,,625523852,Dependent,"Charter Communications, Inc.",627172186,425336,Dependent,3/24/2020,Active,0100-01-01,LN 2079,FN 2079,"LN 2079, FN 2079",627171628,,,Spouse,F,9/10/1983,India,India,,2/10/2018,123456789A1,H-4,2/10/2018,8/28/2020,H-4,4/12/2023,0100-01-01,4/12/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,Based on H-4,4/12/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,1/1/2027,,1/30/2018,8/18/2020,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627172716,425387,Primary,3/26/2020,Active,0100-01-01,LN 2081,FN 2081,"LN 2081, FN 2081",,,,,M,9/12/1983,India,India,,1/5/2020,,H-1B,1/5/2020,4/19/2023,H-1B,4/19/2023,0100-01-01,4/19/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,0100-01-01,1/1/2027,,11/21/2019,10/3/2020,AOS,6/1/2017,Emp: 2nd,India,I-140 w/prior ER [10.8.21 KAP],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,6/29/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,6/29/2020,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627173056,425396,Primary,3/26/2020,Active,0100-01-01,LN 2082,FN 2082,"LN 2082, FN 2082",,,,,M,9/13/1983,India,India,,5/20/2022,123456789A1,HI1B,5/20/2022,4/16/2023,H-1B,4/16/2023,0100-01-01,4/16/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,11/25/2020,4/16/2023,AOS,1/19/2017,Emp: 2nd,India,I-140 w/prior ER; PERM in process [10.8.21 KAP],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,,,Cable Ops,,Test Title 1,,,,7/6/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,7/6/2020,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627186168,425412,Primary,4/1/2020,Active,0100-01-01,LN 2090,FN 2090,"LN 2090, FN 2090",,,,,M,9/21/1983,India,India,,6/23/2018,123456789A1,5/3/2023,6/23/2018,5/3/2023,H-1B,5/3/2023,0100-01-01,5/3/2023,0100-01-01,6/22/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,0100-01-01,1/1/2027,,0100-01-01,0100-01-01,AOS,0100-01-01,,India,,No Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,,,6/29/2020,John Doe,manager@test.com,John Doe,,,,,,,Cable Ops,Test Title 1,,,6/29/2020,0100-01-01,"100 Test Drive, Atlanta, GA 30303",,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627186169,425413,Primary,4/1/2020,Active,0100-01-01,LN 2091,FN 2091,"LN 2091, FN 2091",,,,,M,9/22/1983,India,India,,1/15/2022,123456789A1,H1B,1/15/2022,4/26/2023,H-1B,4/26/2023,0100-01-01,4/26/2023,0100-01-01,9/30/2025,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,NA,India,0100-01-01,1/1/2027,,0100-01-01,0100-01-01,AOS,0100-01-01,,India,,No Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,6/15/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,6/15/2020,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627186176,425414,Primary,4/1/2020,Active,0100-01-01,LN 2092,FN 2092,"LN 2092, FN 2092",,,,,M,9/23/1983,India,India,,9/13/2021,123456789A1,H1B,9/13/2021,5/5/2023,H-1B,4/26/2023,0100-01-01,4/26/2023,0100-01-01,10/1/2025,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,0100-01-01,1/1/2027,,5/5/2020,5/6/2023,AOS,0100-01-01,,India,,No Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,7/6/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,7/6/2020,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627186191,425416,Primary,4/1/2020,Active,0100-01-01,LN 2094,FN 2094,"LN 2094, FN 2094",,,,,M,9/25/1983,India,India,,8/26/2022,123456789A1,H1B,8/26/2022,4/23/2023,H-1B,4/23/2023,0100-01-01,4/23/2023,0100-01-01,1/27/2026,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,0100-01-01,1/1/2027,,0100-01-01,0100-01-01,AOS,0100-01-01,,India,,No Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,7/20/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,7/20/2020,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627186210,425417,Primary,4/1/2020,Active,0100-01-01,LN 2095,FN 2095,"LN 2095, FN 2095",,,,,M,9/26/1983,India,India,,1/10/2018,123456789A1,H-1B,1/10/2018,5/3/2023,H-1B,5/3/2023,0100-01-01,5/3/2023,0100-01-01,11/12/2025,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,NA,India,0100-01-01,1/1/2027,,11/25/2016,11/21/2021,AOS,0100-01-01,,India,,No Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,8/3/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,8/3/2020,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627186219,425418,Primary,4/1/2020,Retired,7/12/2022,LN 2096,FN 2096,"LN 2096, FN 2096",,,,,F,9/27/1983,India,India,,1/9/2016,123456789A1,H4,1/9/2016,9/30/2022,H-1B,9/30/2022,0100-01-01,9/30/2022,0100-01-01,9/30/2022,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,NA,India,0100-01-01,1/1/2027,,1/4/2016,8/19/2017,AOS,0100-01-01,,India,,No Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,Atlanta,GA,7/6/2020,John Doe,,John Doe,,,,12345,,,Cable Ops,Test Title 1,,,7/6/2020,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627186221,425419,Primary,4/1/2020,Active,0100-01-01,LN 2097,FN 2097,"LN 2097, FN 2097",,,,,M,9/28/1983,India,India,,9/7/2016,123456789A1,H-1B,9/7/2016,4/26/2023,H-1B,4/26/2023,0100-01-01,4/26/2023,0100-01-01,9/30/2025,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,0100-01-01,1/1/2027,,10/1/2019,9/13/2022,AOS,0100-01-01,,India,,No Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,7/6/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,7/6/2020,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627186227,425420,Primary,4/1/2020,Active,0100-01-01,LN 2098,FN 2098,"LN 2098, FN 2098",,,,,M,9/29/1983,India,India,123456789,12/31/2018,123456789A1,H-1B,12/31/2018,5/3/2023,H-1B,5/3/2023,0100-01-01,5/3/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,NA,India,0100-01-01,1/1/2027,,11/30/2018,4/6/2021,AOS,11/3/2017,Emp: 2nd,India,I-140 w/prior ER; PERM in process [10.14.21 KAP],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,11/27/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,11/27/2020,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627186442,425426,Primary,4/2/2020,Active,0100-01-01,LN 2099,FN 2099,"LN 2099, FN 2099",,,,,M,9/30/1983,India,India,123456789,12/28/2014,123456789A1,H-1B,12/28/2014,5/5/2023,H-1B,5/5/2023,0100-01-01,5/5/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,0100-01-01,1/1/2027,,5/14/2013,9/25/2015,AOS,9/11/2018,Emp: 2nd,India,I-140 w/prior ER; PERM in process [10.13.21 KAP],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,,,5/18/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,5/18/2020,0100-01-01,"100 Test Drive, Atlanta, GA 30303",,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627187139,425443,Primary,4/3/2020,Active,0100-01-01,LN 2100,FN 2100,"LN 2100, FN 2100",,,,,F,10/1/1983,India,India,,10/5/2015,123456789A1,H-1B,10/5/2015,5/5/2023,H-1B,5/5/2023,0100-01-01,5/5/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,0100-01-01,1/1/2027,,12/8/2014,1/12/2017,AOS,2/13/2019,Emp: 2nd,India,I-140 w/prior ER; PERM in process [10.13.21 KAP],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,,,5/18/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,5/18/2020,0100-01-01,"100 Test Drive, Atlanta, GA 30303",,
,,625523852,Dependent,"Charter Communications, Inc.",627187309,425426,Dependent,4/4/2020,Active,0100-01-01,LN 2102,FN 2102,"LN 2102, FN 2102",627186442,,,Child,M,10/3/1983,India,India,123456789,7/15/2019,123456789A1,H-4,7/15/2019,5/5/2023,H-4,5/5/2023,0100-01-01,5/5/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,1/1/2027,,3/29/2010,3/14/2013,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
,,625523852,Dependent,"Charter Communications, Inc.",627188736,425317,Dependent,4/8/2020,Active,0100-01-01,LN 2115,FN 2115,"LN 2115, FN 2115",627170692,,,Spouse,F,10/16/1983,India,India,123456789,9/24/2016,123456789A1,,9/24/2016,5/30/2021,H-4,4/23/2023,0100-01-01,4/23/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,Based on H-4,4/23/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,       ,India,0100-01-01,1/1/2027,,0100-01-01,0100-01-01,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627189122,425486,Primary,4/9/2020,Active,0100-01-01,LN 2117,FN 2117,"LN 2117, FN 2117",,,,,M,10/18/1983,India,India,123456789,5/14/2016,123456789A1,H-1B,5/14/2016,4/30/2023,H-1B,4/30/2023,0100-01-01,4/30/2023,0100-01-01,4/4/4000,11/5/2019,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,1/22/2016,11/5/2019,AOS,7/1/2019,Emp: 2nd,India,I-140 w/prior ER [10.6.21 KAP],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,1/11/2021,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,1/11/2021,0100-01-01,,,
,,625523852,Dependent,"Charter Communications, Inc.",627189296,425206,Dependent,4/10/2020,Active,0100-01-01,LN 2121,FN 2121,"LN 2121, FN 2121",627162574,,,Spouse,F,10/22/1983,India,India,123456789,2/16/2014,123456789A1,H-4,2/16/2014,3/23/2023,H-4,3/23/2023,0100-01-01,3/23/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,Based on H-4,11/29/2021,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,1/1/2027,,11/28/2012,9/30/2015,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627190568,425516,Primary,4/14/2020,Active,0100-01-01,LN 2129,FN 2129,"LN 2129, FN 2129",,,,,M,10/30/1983,India,India,,1/26/2020,123456789A1,H-1B,1/26/2020,5/20/2023,H-1B,5/20/2023,0100-01-01,5/20/2023,0100-01-01,1/25/2026,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,0100-01-01,1/1/2027,H-1B,1/14/2020,6/30/2020,AOS,0100-01-01,,India,,No Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,,,7/13/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,7/13/2020,0100-01-01,"100 Test Drive, Atlanta, GA 30303",,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627190575,425515,Primary,4/14/2020,Active,0100-01-01,LN 2130,FN 2130,"LN 2130, FN 2130",,,,,M,10/31/1983,India,India,,3/30/2019,123456789A1,H-1B,3/30/2019,5/5/2023,H-1B,5/5/2023,0100-01-01,5/5/2023,0100-01-01,3/29/2025,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,NA,India,0100-01-01,1/1/2027,,4/1/2022,5/5/2023,AOS,0100-01-01,,India,,No Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,9/14/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,9/14/2020,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627190577,425514,Primary,4/14/2020,Active,0100-01-01,LN 2131,FN 2131,"LN 2131, FN 2131",,,,,M,11/1/1983,India,India,,3/20/2018,123456789A1,,3/20/2018,5/13/2023,H-1B,5/13/2023,0100-01-01,5/13/2023,0100-01-01,9/30/2024,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,0100-01-01,1/1/2027,,0100-01-01,0100-01-01,AOS,0100-01-01,,India,,No Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,,,,6/29/2020,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,6/29/2020,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627190580,425513,Primary,4/14/2020,Active,0100-01-01,LN 2132,FN 2132,"LN 2132, FN 2132",,,,,M,11/2/1983,India,India,,4/21/2019,123456789A1,H-1B,4/21/2019,2/15/2023,H-1B,2/15/2023,0100-01-01,2/15/2023,0100-01-01,2/15/2023,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,H-1B,0100-01-01,0100-01-01,AOS,0100-01-01,,India,,No Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,,,6/15/2020,John Doe,manager@test.com,John Doe,,,,,,,Cable Ops,Test Title 1,,,6/15/2020,0100-01-01,"100 Test Drive, Atlanta, GA 30303",,
