organization_group_id,organization_group_name,petitioner_id,petitioner_name,petitioner_of_primary_beneficiary,beneficiary_id,fn_case_id,beneficiary_type,beneficiary_record_opened_date,beneficiary_status,beneficiary_retired_date,beneficiary_last_name,beneficiary_first_name,full_name,primary_fnl_id,primary_last_name,primary_first_name,primary_full_name,relationship,i94_status,i94_expiration,current_status,current_status_expiration,process_date_opened,process_id,process_petition_id,process_type,process_reference,current_process,current_process_type,filed_date,receipt_number,receipt_date,rfe_received,rfe_due_date,rfe_docs_requested,rfe_docs_received,rfe_response_submitted,audit_notice_received,audit_response_sent_to_dol,process_status,final_action,final_action_date,last_process_activity,last_process_activity_date,days_since_last_activity,next_unfinished_reminder_subject,next_unfinished_reminder_expiry,summary_case_disposition,approval_date,date_status_valid_from,date_status_valid_to,date_closed,priority_date,visa_preference_category,visa_priority_country,partner_id,partner_last_name,partner_first_name,associate_id,associate_last_name,associate_first_name,supervisory_paralegal_id,supervisory_paralegal_last_name,supervisory_paralegal_first_name,paralegal_id,paralegal_last_name,paralegal_first_name,account_manager_id,account_manager_last_name,account_manager_first_name,special_instruction_flag,special_instruction_info,hr_instruction_flag,client_billing_code,online_intake_date,questionnaire_sent_to_manager,questionnaires_sent_to_fn,follow_up_with_fn_for_requested_information,questionnaire_completed_and_returned_by_manager,questionnaire_completed_and_returned_by_fn,employer_submission_questionnaire_completed,all_petitioning_company_info_received,all_fn_docs_received,fn_completed_questionnaires_and_acknowledgement,fn_questionnaires_completed,lca_filed,lca_case_number,lca_certified,forms_and_documentation_prepped,forms_and_documentation_submitted_for_signature,signed_forms_and_letter_received,date_aos_forms_sent_for_signature,date_signed_aos_forms_received,target_file_date,petition_application_filed,application_filed_with_cis,petition_filed_with_cis,form_i129_filed_with_cis,aos_application_filed,tn_packet_sent_to_fn_for_poe_processing,appeal_motion_due_date,appeal_motion_filed,consular_interview_date,supplemental_brief_docs_filed,docket_date_balca,withdrawal_request_sent_to_uscis,withdrawal_request_confirmed_by_dol_uscis,approval_package_sent,h1b_registration_submitted,h1b_registration_result,h1b_cap_registration_selected,h1b_cap_registration_result,i907_filed_upgraded_to_prem_processing,premium_processing_fee_received_from_fn,receipt_date,i485_receipt_date,i485j_portability_receipt_date,i131_receipt_date,ap_receipt_notice_received,ead_receipt_notice_received,petitioning_job_title,petitioning_job_location,perm_memo_sent_to_employer,approval_of_perm_memo_received,employee_work_experience_chart_sent,employee_work_experience_chart_received,employment_verification_letters_sent_to_employee,signed_employment_verification_letters_received,prevailing_wage_determination_request_submitted_to_dol,prevailing_wage_determination_issued_by_dol,pwd_expiration_date,recruitment_instructions_sent_to_company,job_order_placed_with_swa,notice_of_filing_posted,intranet_notice_of_filing_posted,notice_of_filing_removed_signed,intranet_notice_of_filing_removed,_1st_sunday_ad_placed,_2nd_sunday_ad_placed,_1st_additional_recruitment_step_placed,_2nd_additional_recruitment_step_placed,_3rd_additional_recruitment_step_placed,dated_copies_of_all_recruitment_received,completed_evaluation_questionnaires_and_resumes_received,recruitment_report_sent_to_company,recruitment_report_received,form_9089_sent_to_fn_and_employer,edits_to_form_9089_received_from_fn_and_employer,form_9089_submitted_to_dol,date_labor_certification_expires,input_call_conducted,input_statement_received,case_strategy_and_letters_plan_sent,long_letter_sent_to_fn,short_letters_sent_to_fn,cgfns_visa_screen_received,immigrant_visa_fee_bill_received_from_nvc,immigrant_visa_fee_paid_to_nvc,ds_260_ready_for_review_or_ds_260_prepared_by_fn,ds_260_submitted_online,supporting_documents_sent_to_nvc,case_transferred_to_consulate,appointment_packet_received_from_nvc,consular_processing_interview_date,fn_prepped_for_interview,immigrant_visa_issued,date_immigrant_visa_expires,fn_admitted_as_lpr,alien_registration_card_received,date_lpr_status_valid_from,date_lpr_status_valid_to
,,,,"Charter Communications, Inc.",627572430,431438,Dependent,7/5/2022,Active,0100-01-01,LN 4071,FN 4071,"LN 4071, FN 4071",627570999,,,,Spouse,H4,0100-01-01,H-4,4/29/2024,7/13/2022,626517307,610004897,I-539 Dependent Application,Please Select,TRUE,I-539 Dependent Application,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Client Cancelled Process,9/10/2022,,9/10/2022,33,Expiration Date - I-797,4/29/2024,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,9/10/2022,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625025233,Olexson,Megan,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,0100-01-01,,0100-01-01,0100-01-01,,,,,0100-01-01,0100-01-01,,,,,8/25/2022,0100-01-01,0100-01-01,,,0100-01-01,,,0100-01-01,,,,,,0100-01-01,,,,,0100-01-01,,,,,,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627572435,431564,Primary,7/5/2022,Active,0100-01-01,LN 4072,FN 4072,"LN 4072, FN 4072",,,,,,H1B,9/25/2025,H-1B,9/25/2025,7/5/2022,626515931,100003034,H-1B Professional,Change of Employer,TRUE,H-1B Professional,9/12/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,9/22/2022,Date Status Valid To,9/25/2025,-1078,Expiration Date - Current Status,9/25/2025,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,9/22/2022,9/26/2022,9/25/2025,9/30/2022,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625071166,Hsu,Zhi-Shui (Shay),625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,7/29/2022,,7/29/2022,0100-01-01,,,,7/26/2022,8/1/2022,8/1/2022,,8/22/2022,I-200-22234-430153,8/29/2022,8/29/2022,9/7/2022,9/7/2022,,,9/12/2022,,,9/12/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,9/30/2022,,,,,9/12/2022,0100-01-01,9/13/2022,,,,,,Test Title 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627572436,431620,Primary,7/5/2022,Active,0100-01-01,LN 4073,FN 4073,"LN 4073, FN 4073",,,,,,H1B,9/13/2025,H-1B,9/13/2025,7/5/2022,626515932,100003034,H-1B Professional,Change of Employer,FALSE,Labor Cert PERM,9/15/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,Granted,9/28/2022,Date Status Valid To,9/13/2025,-1066,Expiration Date - Current Status,9/13/2025,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,9/28/2022,9/16/2022,9/13/2025,0100-01-01,4/18/2018,Emp: 3rd,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625071166,Hsu,Zhi-Shui (Shay),625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,8/3/2022,,8/3/2022,8/15/2022,,,,8/3/2022,8/17/2022,8/5/2022,,8/29/2022,I-200-22241-443777,9/6/2022,9/1/2022,9/8/2022,9/15/2022,,,9/14/2022,,,9/15/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,,,,,9/15/2022,0100-01-01,9/16/2022,,,,,,Test Title 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627572436,431620,Primary,7/5/2022,Active,0100-01-01,LN 4073,FN 4073,"LN 4073, FN 4073",,,,,,H1B,9/13/2025,H-1B,9/13/2025,8/15/2022,626523291,100003008,Labor Cert PERM,Please Select,TRUE,Labor Cert PERM,0100-01-01,,,,,,,,0100-01-01,0100-01-01,Open,,0100-01-01,Questionnaire completed and returned by FN,8/17/2022,57,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,,,0100-01-01,4/18/2018,Emp: 3rd,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625068215,Davis,Sydney,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,8/15/2022,8/16/2022,8/15/2022,0100-01-01,0100-01-01,8/17/2022,0100-01-01,,,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627572437,2207-0-72427563,Primary,7/5/2022,Active,0100-01-01,LN 4074,FN 4074,"LN 4074, FN 4074",,,,,,,,H-4,0100-01-01,7/5/2022,626515933,610010137,Consultation-Pre Hire Assessment,,TRUE,Consultation-Pre Hire Assessment,0100-01-01,,,,,,,,,,Open,,0100-01-01,,7/5/2022,100,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,,,0100-01-01,0100-01-01,,,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625070564,Booker,Aviana,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,0100-01-01,,,0100-01-01,,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,625523852,Dependent,"Charter Communications, Inc.",627572527,41446,Dependent,7/6/2022,Active,0100-01-01,LN 4075,FN 4075,"LN 4075, FN 4075",627559771,,,,Spouse,TD,2/20/2023,TD,2/20/2023,7/28/2022,626520309,610004897,I-539 Dependent Application,TD,TRUE,I-539 Dependent Application,8/11/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,Biometrics Appt. Date,9/9/2022,34,Expiration Date - Current Status,2/20/2023,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,MEXICO,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625028644,Westiner,Julia,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,7/28/2022,,7/28/2022,0100-01-01,,,,,0100-01-01,8/1/2022,,,,,0100-01-01,8/3/2022,8/5/2022,,,0100-01-01,,,8/11/2022,,,,,,0100-01-01,,,,,0100-01-01,,,,,,0100-01-01,8/12/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,625523852,Dependent,"Charter Communications, Inc.",627573178,2207-0-72426822,Dependent,7/6/2022,Active,0100-01-01,LN 4080,FN 4080,"LN 4080, FN 4080",627570615,,,,Spouse,H-4,0100-01-01,H-4,1/3/2024,7/15/2022,626517827,610004897,I-539 Dependent Application,,TRUE,I-539 Dependent Application,8/30/2022,SRC1010101010,8/31/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,Receipt Date,8/31/2022,43,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625070923,Feld,Alexandra,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,7/15/2022,,7/15/2022,0100-01-01,,,,,0100-01-01,0100-01-01,,,,,8/8/2022,0100-01-01,0100-01-01,,,0100-01-01,,,8/30/2022,,,,,,0100-01-01,,,,,0100-01-01,,,,,,0100-01-01,8/31/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,625523852,Dependent,"Charter Communications, Inc.",627573643,431424,Dependent,7/7/2022,Active,0100-01-01,LN 4084,FN 4084,"LN 4084, FN 4084",627570975,,,,Spouse,H-4,12/15/2023,H-4,12/5/2023,7/26/2022,626519824,610004897,I-539 Dependent Application,,TRUE,,9/8/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,Receipt Date,9/9/2022,34,Expiration Date - Current Status,12/5/2023,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625070923,Feld,Alexandra,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,7/26/2022,,7/26/2022,0100-01-01,,,,,0100-01-01,0100-01-01,,,,,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,,,9/8/2022,,,,,,0100-01-01,,,,,0100-01-01,,,,,,0100-01-01,9/9/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,625523852,Dependent,"Charter Communications, Inc.",627573643,431424,Dependent,7/7/2022,Active,0100-01-01,LN 4084,FN 4084,"LN 4084, FN 4084",627570975,,,,Spouse,H-4,12/15/2023,H-4,12/5/2023,7/26/2022,626519829,100003020,I-765 EAD,H-4,FALSE,,9/8/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,Receipt Date,9/9/2022,34,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625070923,Feld,Alexandra,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,7/26/2022,,7/26/2022,0100-01-01,,,,,0100-01-01,0100-01-01,,,,,0100-01-01,0100-01-01,,,,0100-01-01,,9/8/2022,,,,,,,,,,,,0100-01-01,,,,,,0100-01-01,9/9/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627573765,431574,Primary,7/8/2022,Active,0100-01-01,LN 4086,FN 4086,"LN 4086, FN 4086",,,,,,F-1,9/14/2025,H-1B,9/14/2025,7/8/2022,626516490,100003034,H-1B Professional,Change of Employer,TRUE,H-1B Professional,9/15/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,9/26/2022,Date Status Valid To,9/14/2025,-1067,Expiration Date - Current Status,9/14/2025,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,9/26/2022,9/16/2022,9/14/2025,10/5/2022,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625070923,Feld,Alexandra,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,7/27/2022,,7/27/2022,0100-01-01,,,,7/25/2022,8/4/2022,8/4/2022,,8/12/2022,I-200-22224-414542,8/19/2022,8/30/2022,9/13/2022,9/13/2022,,,9/15/2022,,,9/15/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,10/5/2022,,,,,0100-01-01,0100-01-01,9/16/2022,,,,,,Test Title 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627573768,431765,Primary,7/8/2022,Active,0100-01-01,LN 4087,FN 4087,"LN 4087, FN 4087",,,,,,H1B,9/25/2025,H-1B,9/25/2025,7/8/2022,626516493,100003034,H-1B Professional,Change of Employer,TRUE,H-1B Professional,9/23/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,10/4/2022,Date Status Valid To,9/25/2025,-1078,Expiration Date - Current Status,9/25/2025,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,10/4/2022,9/26/2022,9/25/2025,10/12/2022,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625071166,Hsu,Zhi-Shui (Shay),625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,8/16/2022,,8/16/2022,0100-01-01,,,,8/12/2022,8/26/2022,8/26/2022,,9/9/2022,I-200-22252-463572,9/16/2022,9/14/2022,9/20/2022,9/20/2022,,,9/23/2022,,,9/23/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,10/12/2022,,,,,9/23/2022,0100-01-01,9/26/2022,,,,,,Test Title 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627573815,431566,Primary,7/8/2022,Active,0100-01-01,LN 4088,FN 4088,"LN 4088, FN 4088",,,,,,H1B,9/18/2025,H-1B,9/18/2025,7/8/2022,626516512,100003034,H-1B Professional,Change of Employer,TRUE,H-1B Professional,9/9/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,9/22/2022,Date Status Valid From,9/19/2025,-1072,Expiration Date - Current Status,9/18/2025,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,9/22/2022,9/19/2025,9/18/2025,10/11/2022,0100-01-01,,INDIA,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625073492,Granston,Brianna,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,7/28/2022,,7/28/2022,8/3/2022,,,,8/3/2022,8/3/2022,8/3/2022,,8/16/2022, I-200-22228-419467,8/23/2022,8/23/2022,8/31/2022,9/1/2022,,,9/14/2022,,,9/9/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,10/11/2022,,,,,9/12/2022,0100-01-01,9/12/2022,,,,,,Test Title 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627573830,431825,Primary,7/8/2022,Active,0100-01-01,LN 4089,FN 4089,"LN 4089, FN 4089",,,,,,TN,12/1/2022,Outside U.S.,12/1/2022,7/8/2022,626516514,100003043,TN POE/Consular,TN/Mexico,TRUE,TN POE/Consular,0100-01-01,,,,,,,,,,Open,,0100-01-01,Date of POE/Consular Interview,10/21/2022,-8,Expiration Date - Current Status,12/1/2022,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,MEXICO,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625071166,Hsu,Zhi-Shui (Shay),625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,8/24/2022,,8/24/2022,8/25/2022,,8/30/2022,,8/19/2022,8/30/2022,,,,,,9/22/2022,10/10/2022,0100-01-01,,,9/27/2022,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627573895,431573,Primary,7/8/2022,Active,0100-01-01,LN 4090,FN 4090,"LN 4090, FN 4090",,,,,,F1,0100-01-01,H-1B,12/20/2023,7/8/2022,626516560,100003034,H-1B Professional,Change of Employer,FALSE,Labor Cert PERM,9/28/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,Public Access File Docs Sent  to Company,10/4/2022,9,Expiration Date - Current Status,12/20/2023,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,India,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625071166,Hsu,Zhi-Shui (Shay),625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,7/27/2022,,7/27/2022,8/9/2022,,,,7/25/2022,8/15/2022,8/19/2022,,9/2/2022,I-200-22245-453449,9/12/2022,9/12/2022,9/20/2022,9/20/2022,,,9/30/2022,,,9/28/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,,,,,9/28/2022,0100-01-01,9/29/2022,,,,,,Test Title 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627573895,431573,Primary,7/8/2022,Active,0100-01-01,LN 4090,FN 4090,"LN 4090, FN 4090",,,,,,F1,0100-01-01,H-1B,12/20/2023,8/15/2022,626523293,100003008,Labor Cert PERM,Please Select,TRUE,Labor Cert PERM,0100-01-01,,,,,,,,0100-01-01,0100-01-01,Open,,0100-01-01,Questionnaire sent to manager,8/16/2022,58,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,,,0100-01-01,0100-01-01,,India,625025245,Madera,Michele,625025245,Madera,Michele,625071186,DuPree,Meredith,625068215,Davis,Sydney,625071186,DuPree,Meredith,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,8/15/2022,8/16/2022,8/15/2022,0100-01-01,0100-01-01,8/15/2022,0100-01-01,,,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,
